facility_id,facility_name,facility_type,ward_name,lga_name,sen_district,state_name,ownership,longitude,latitude,longitude_clean,lon_format,latitude_clean,lat_format,coord_status,duplicate_of,mif_lon,mif_lat,med_officers,nurses_midwives,chews,lab_scientists,pharm_techs,personnel_score,sen_rank,_merge,canonical_lon,canonical_lat,geometry_source,geometry_note
HF00992,Okeyoli Primary Health Centre,Primary Health Centre,Dailaba,Zambani,Supwasa Central,Supwasa State,Private,10.124003,11.206534,10.124003,plain,11.206534,plain,ok,,10.124003,11.206534,0.0,1.0,3.0,1.0,1.0,13.0,75.0,both,10.124003,11.206534,mif_consistent_with_register,
HF01291,Kadduma Health Post,Health Post,Dairiwo,Enumija,Agbkeko South,Agbkeko State,Public,10.596473,10.087195,10.596473,plain,10.087195,plain,ok,,10.596473,10.087195,0.0,1.0,1.0,1.0,0.0,7.1,52.0,both,10.596473,10.087195,mif_consistent_with_register,
HF01278,Dutkemi Health Post,Health Post,Uzodushi,Nasnadu,Agbkeko South,Agbkeko State,Public,9.931932,10.015632,9.931932,plain,10.015632,plain,ok,,9.931932,10.015632,1.0,4.0,2.0,0.0,0.0,19.1,33.0,both,9.931932,10.015632,mif_consistent_with_register,
HF00881,Birngode Primary Health Centre,Primary Health Centre,Suplashi,Uzorisa,Uzojina South,Uzojina State,Faith-based,8.328645,9.375223,8.328645,plain,9.375223,plain,ok,,8.328645,9.375223,0.0,3.0,7.0,1.0,1.0,22.3,35.0,both,8.328645,9.375223,mif_consistent_with_register,
HF00182,Supmimi Health Post,Health Post,Baujimi,DAIZADE,Kukrima South,Kukrima State,Public,6.388055,10.269453,6.388055,plain,10.269453,plain,ok,,6.388055,10.269453,0.0,3.0,0.0,0.0,0.0,6.2,63.0,both,6.388055,10.269453,mif_consistent_with_register,
HF01115,Lokkesa Health Post,Health Post,Ekenuno,Oluyofa,Supwasa South,Supwasa State,Public,9.269803,11.281354,9.269803,plain,11.281354,plain,ok,,9.269803,11.281354,0.0,2.0,1.0,0.0,0.0,5.4,50.0,both,9.269803,11.281354,mif_consistent_with_register,
HF00385,Malmija Health Post,Health Post,Kadjino,Enutifa,Agbzatu Central,Agbzatu State,Public,6.981476,8.01738,6.981476,plain,8.01738,plain,ok,,6.981476,8.01738,0.0,1.0,2.0,0.0,0.0,4.6,67.0,both,6.981476,8.01738,mif_consistent_with_register,
HF01101,Birnuba Primary Health Centre,Primary Health Centre,Katluko,Baumiru,Supwasa South,Supwasa State,Public,9.068453,11.071724,9.068453,plain,11.071724,plain,ok,,9.068453,11.071724,2.0,1.0,4.0,1.0,0.0,27.4,16.0,both,9.068453,11.071724,mif_consistent_with_register,
HF01049,Kukrako Primary Health Centre,Primary Health Centre,Hanbeko,Katdudu,Supwasa Central,Supwasa State,Public,9.91726,10.623578,9.91726,plain,10.623578,plain,ok,,9.91726,10.623578,1.0,8.0,5.0,0.0,2.0,37.9,45.0,both,9.91726,10.623578,mif_consistent_with_register,
HF00259,Tamdena Primary Health Centre,Primary Health Centre,Agbratu,Agbmita,Agbzatu North,Agbzatu State,Private,7.846695,7.87948,7.846695,plain,7.87948,plain,ok,,7.846695,7.87948,1.0,1.0,5.0,0.0,1.0,20.0,44.0,both,7.846695,7.87948,mif_consistent_with_register,
HF01078,Ibalude Health Post,Health Post,Tivnuta,Ekedeta-East,Supwasa South,Supwasa State,Private,9.41374,11.561336,9.41374,plain,11.561336,plain,ok,,,,,,,,,,,left_only,9.41374,11.561336,register,
HF00247,Irosano Health Post,Health Post,Ekezali,Yobkosa-South,Agbzatu North,Agbzatu State,Public,7.477367,7.60339,7.477367,plain,7.60339,plain,ok,,7.477367,7.60339,0.0,0.0,1.0,0.0,1.0,4.6,85.0,both,7.477367,7.60339,mif_consistent_with_register,
HF01179,Adebewo Comprehensive Health Centre,Comprehensive Health Centre,Hanlasa,Maljiwo,Agbkeko North,Agbkeko State,Public,9.473237,9.069337,9.473237,plain,9.069337,plain,ok,,9.473237,9.069337,2.0,0.0,3.0,1.0,1.0,27.4,13.0,both,9.473237,9.069337,mif_consistent_with_register,
HF01289,Olumino Cottage Hospital,Cottage Hospital,Dairiwo,Enumija,Agbkeko South,Agbkeko State,Public,10.661686,10.066308,10.661686,plain,10.066308,plain,ok,,10.661686,10.066308,0.0,4.0,28.0,2.0,1.0,39.2,14.0,both,10.661686,10.066308,mif_consistent_with_register,
HF00061,Ekejiba Health Post,Health Post,Wurshaba,Shajima LGA,Kukrima North,Kukrima State,Public,5.93974,9.277555,5.93974,plain,9.277555,plain,ok,,5.93974,9.277555,0.0,1.0,3.0,0.0,0.0,5.9,80.0,both,5.93974,9.277555,mif_consistent_with_register,
HF00869,Ngewafa Health Post,Health Post,Daikowa,Tivngoba,Uzojina South,Uzojina State,Private,9.0683,9.029568,9.0683,plain,9.029568,plain,ok,,9.0683,9.029568,0.0,2.0,1.0,0.0,0.0,5.4,69.0,both,9.0683,9.029568,mif_consistent_with_register,
HF00858,Okenatu Health Post,Health Post,Adebale,Wurkota,Uzojina Central,Uzojina State,Public,9.230096,8.697439,9.230096,plain,8.697439,plain,ok,,9.230096,8.697439,1.0,2.0,1.0,0.0,0.0,13.7,47.0,both,9.230096,8.697439,mif_consistent_with_register,
HF00709,Josberi Primary Health Centre,Primary Health Centre,Katdeno,Tivrafa-West,Uzojina North,Uzojina State,Public,"9°05'15.7""E","7°51'42.8""N",9.087694444444445,dms,7.861888888888888,dms,ok,,9.087686,7.86189,0.0,2.0,6.0,0.0,1.0,15.2,48.0,both,9.087686,7.86189,mif_consistent_with_register,
HF00768,Ekeluno Primary Health Centre,Primary Health Centre,Uzosawo,Tamluni,Uzojina North,Uzojina State,Public,8.537452,7.929621,8.537452,plain,7.929621,plain,ok,,8.537452,7.929621,2.0,0.0,5.0,0.0,1.0,26.2,30.0,both,8.537452,7.929621,mif_consistent_with_register,
HF00007,Dutwawa Health Post,Health Post,Dutkoko,Maltsimi,Kukrima North,Kukrima State,Public,6.313554,9.211712,6.313554,plain,9.211712,plain,ok,,6.313554,9.211712,1.0,2.0,0.0,0.0,0.0,12.4,58.0,both,6.313554,9.211712,mif_consistent_with_register,
HF00224,Birmani Health Post,Health Post,Okederi,ENUMADE-WEST,Kukrima South,Kukrima State,Public,6.609607,10.159319,6.609607,plain,10.159319,plain,ok,,6.609607,10.159319,1.0,0.0,0.0,0.0,1.0,11.6,56.0,both,6.609607,10.159319,mif_consistent_with_register,
HF00324,Soklale Health Post,Health Post,Okeshali,Gwodele-South,Agbzatu North,Agbzatu State,Private,7.964362,7.639968,7.964362,plain,7.639968,plain,ok,,7.964362,7.639968,0.0,1.0,2.0,1.0,0.0,8.4,76.0,both,7.964362,7.639968,mif_consistent_with_register,
HF00446,Joskono General Hospital,General Hospital,Katbeba,Daishako,Agbzatu South,Agbzatu State,Public,7.25048,8.964745,7.25048,plain,8.964745,plain,ok,,7.25048,8.964745,6.0,24.0,32.0,7.0,7.0,100.0,1.0,both,7.25048,8.964745,mif_consistent_with_register,
HF00223,Riytifa Primary Health Centre,Primary Health Centre,Nastili,EnumadeWest,Kukrima South,Kukrima State,Public,6.489099,10.40638,6.489099,plain,10.40638,plain,ok,,6.489099,10.40638,1.0,8.0,4.0,0.0,0.0,30.0,33.0,both,6.489099,10.40638,mif_consistent_with_register,
HF00346,Ekebano Primary Health Centre,Primary Health Centre,Dutmili,Zamkeri ,Agbzatu Central,Agbzatu State,Public,6.833786,8.72476,6.833786,plain,8.72476,plain,ok,,6.833786,8.72476,0.0,3.0,6.0,0.0,0.0,13.9,51.0,both,6.833786,8.72476,mif_consistent_with_register,
HF01214,Tamnutu Primary Health Centre,Primary Health Centre,Daizayi,Yobrifa-West,Agbkeko Central,Agbkeko State,Public,8.927396,9.808456,8.927396,plain,9.808456,plain,ok,,8.927396,9.808456,4.0,6.0,3.0,1.0,2.0,56.8,12.0,both,8.927396,9.808456,mif_consistent_with_register,
HF00426,Nasridu Health Post,Health Post,Okekede,Oketsifa,Agbzatu South,Agbzatu State,Private,8.00421,8.651609,8.00421,plain,8.651609,plain,ok,,8.00421,8.651609,0.0,2.0,3.0,1.0,1.0,15.1,42.0,both,8.00421,8.651609,mif_consistent_with_register,
HF00338,Ibanaru Health Post,Health Post,Umubeli,Gwodele South,Agbzatu North,Agbzatu State,Public,8.176598,7.734437,8.176598,plain,7.734437,plain,ok,,8.176598,7.734437,0.0,1.0,2.0,0.0,0.0,4.6,85.0,both,8.176598,7.734437,mif_consistent_with_register,
HF01046,Tivzami Health Post,Health Post,Funnuta,Josmiba,Supwasa Central,Supwasa State,Public,10.726164,10.437667,10.726164,plain,10.437667,plain,ok,,10.726164,10.437667,0.0,0.0,2.0,0.0,1.0,5.9,93.0,both,10.726164,10.437667,mif_consistent_with_register,
HF01164,Funngori Primary Health Centre,Primary Health Centre,Hantsiyi,Jostile,Agbkeko North,Agbkeko State,Public,10.115462,9.28227,10.115462,plain,9.28227,plain,ok,,10.115462,9.28227,1.0,4.0,1.0,1.0,0.0,21.6,19.0,both,10.115462,9.28227,mif_consistent_with_register,
HF00434,Ekeshami Health Post,Health Post,Joszayi,Baungoshi,Agbzatu South,Agbzatu State,Private,7.083152,8.802791,7.083152,plain,8.802791,plain,ok,,7.083152,8.802791,1.0,1.0,2.0,0.0,0.0,12.9,46.0,both,7.083152,8.802791,mif_consistent_with_register,
HF00924,Birnadu Health Post,Health Post,Nastino,ZAMBERI-NORTH,Uzojina South,Uzojina State,Public,,,,missing,,missing,missing_coordinates,,8.454464,8.7514,0.0,1.0,2.0,0.0,0.0,4.6,72.0,both,8.454464,8.7514,mif_only_register_missing,
HF00149,Funtiko Primary Health Centre,Primary Health Centre,Katshale,WURMASHI,Kukrima Central,Kukrima State,Public,7.086451,10.05271,7.086451,plain,10.05271,plain,ok,,7.086451,10.05271,0.0,3.0,1.0,1.0,0.0,11.3,50.0,both,7.086451,10.05271,mif_consistent_with_register,
HF00575,Agbmiwo Cottage Hospital,Cottage Hospital,Adewadu,Dutwano LGA,Tivbetu Central,Tivbetu State,Public,7.646875,11.256142,7.646875,plain,11.256142,plain,ok,,,,,,,,,,,left_only,7.646875,11.256142,register,
HF00238,Tamrifa Comprehensive Health Centre,Comprehensive Health Centre,Zammiwa,Yobkosa-South,Agbzatu North,Agbzatu State,Public,7.113152,7.718199,7.113152,plain,7.718199,plain,ok,,7.113152,7.718199,2.0,7.0,2.0,0.0,0.0,33.6,21.0,both,7.113152,7.718199,mif_consistent_with_register,
HF01001,Tambeba Comprehensive Health Centre,Comprehensive Health Centre,Zamkoja,Bautiru-West LGA,Supwasa Central,Supwasa State,Public,10.550529,10.988309,10.550529,plain,10.988309,plain,ok,,10.550529,10.988309,5.0,16.0,7.0,0.0,3.0,73.9,5.0,both,10.550529,10.988309,mif_consistent_with_register,
HF00089,Tamngoko Primary Health Centre,Primary Health Centre,Ekerini,Yelkefa,Kukrima Central,Kukrima State,Public,7.273442,9.610453,7.273442,plain,9.610453,plain,ok,,7.273442,9.610453,0.0,0.0,5.0,0.0,0.0,6.4,63.0,both,7.273442,9.610453,mif_consistent_with_register,
HF01088,Malyowa Comprehensive Health Centre,Comprehensive Health Centre,Baubama,Ekedeta-East,Supwasa South,Supwasa State,Public,9.494861,11.60626,9.494861,plain,11.60626,plain,ok,,9.494861,11.60626,0.0,0.0,5.0,2.0,0.0,13.9,39.0,both,9.494861,11.60626,mif_consistent_with_register,
HF00936,Enulani Comprehensive Health Centre,Comprehensive Health Centre,Josmatu,ZAMBERI-NORTH,Uzojina South,Uzojina State,Public,8.593943,8.710386,8.593943,plain,8.710386,plain,ok,,8.593943,8.710386,0.0,0.0,4.0,1.0,2.0,15.5,45.0,both,8.593943,8.710386,mif_consistent_with_register,
HF00680,Sokluko Health Post,Health Post,Kukrali,Olujiwa,Tivbetu South,Tivbetu State,Public,8.178418,11.053379,8.178418,plain,11.053379,plain,ok,,8.178418,11.053379,0.0,3.0,2.0,0.0,0.0,8.8,67.0,both,8.178418,11.053379,mif_consistent_with_register,
HF00427,Yelbena Primary Health Centre,Primary Health Centre,Okekede,Oketsifa,Agbzatu South,Agbzatu State,Private,7.909573,8.602078,7.909573,plain,8.602078,plain,ok,,7.909573,8.602078,0.0,0.0,5.0,1.0,0.0,10.1,49.0,both,7.909573,8.602078,mif_consistent_with_register,
HF00228,Ibajisa Health Post,Health Post,Wurlawo,Enumade-West,Kukrima South,Kukrima State,Public,6.596656,10.287104,6.596656,plain,10.287104,plain,ok,,6.596656,10.287104,0.0,2.0,2.0,0.0,1.0,10.1,58.0,both,6.596656,10.287104,mif_consistent_with_register,
HF00314,Okeshashi Primary Health Centre,Primary Health Centre,Gwonade,Josduri-South,Agbzatu North,Agbzatu State,Public,7.716855,7.619705,7.716855,plain,7.619705,plain,ok,,,,,,,,,,,left_only,7.716855,7.619705,register,
HF00410,Banshari Primary Health Centre,Primary Health Centre,Tammari,Supsama South,Agbzatu Central,Agbzatu State,Private,6.637405,8.27629,6.637405,plain,8.27629,plain,ok,,,,,,,,,,,left_only,6.637405,8.27629,register,
HF00046,Josdewa Primary Health Centre,Primary Health Centre,Tamyowa,Irolufa,Kukrima North,Kukrima State,Public,5.919656,9.891983,5.919656,plain,9.891983,plain,ok,,5.919656,9.891983,1.0,7.0,6.0,0.0,1.0,33.8,22.0,both,5.919656,9.891983,mif_consistent_with_register,
HF00553,Gwotsija General Hospital,General Hospital,Hanbafa,Malbawo-Central,Tivbetu North,Tivbetu State,Public,7.916049,9.535463,7.916049,plain,9.535463,plain,ok,,7.916049,9.535463,0.0,18.0,25.0,1.0,1.0,52.1,8.0,both,7.916049,9.535463,mif_consistent_with_register,
HF00472,Enuzami Health Post,Health Post,Enuyona,Ngetija LGA,Agbzatu South,Agbzatu State,Public,7.751864,8.988739,7.751864,plain,8.988739,plain,ok,,7.751864,8.988739,1.0,1.0,2.0,0.0,0.0,12.9,46.0,both,7.751864,8.988739,mif_consistent_with_register,
HF00864,Enungowo Health Post,Health Post,Kadbana,Tivngoba,Uzojina South,Uzojina State,Public,8.768377,8.778616,8.768377,plain,8.778616,plain,ok,,8.768377,8.778616,0.0,1.0,2.0,0.0,0.0,4.6,72.0,both,8.768377,8.778616,mif_consistent_with_register,
HF00750,Ibabewo Health Post,Health Post,Kuknadu,Nasyotu,Uzojina North,Uzojina State,Private,8.949302,7.995727,8.949302,plain,7.995727,plain,ok,,,,,,,,,,,left_only,8.949302,7.995727,register,
HF00706,Ngeshata Primary Health Centre,Primary Health Centre,Ngeluli,Adekowo,Tivbetu South,Tivbetu State,Private,,,,missing,,missing,missing_coordinates,,8.667427,11.455565,1.0,3.0,8.0,1.0,1.0,31.8,31.0,both,8.667427,11.455565,mif_only_register_missing,
HF00212,Shazata Primary Health Centre,Primary Health Centre,Kuktsino,Adenaja,Kukrima South,Kukrima State,Public,7.080229,10.451801,7.080229,plain,10.451801,plain,ok,,7.080229,10.451801,1.0,7.0,5.0,0.0,0.0,29.2,34.0,both,7.080229,10.451801,mif_consistent_with_register,
HF00733,Duttiwo Health Post,Health Post,Uzotsiru,Agbkotu-South,Uzojina North,Uzojina State,Public,8.371076,8.225309,8.371076,plain,8.225309,plain,ok,,,,,,,,,,,left_only,8.371076,8.225309,register,
HF00028,Gwoyodu Primary Health Centre,Primary Health Centre,Baukeshi,Riylude-North,Kukrima North,Kukrima State,Faith-based,6.265556,9.779254,6.265556,plain,9.779254,plain,ok,,6.265556,9.779254,1.0,4.0,8.0,1.0,1.0,33.9,20.0,both,6.265556,9.779254,mif_consistent_with_register,
HF01051,Tivbesa Comprehensive Health Centre,Comprehensive Health Centre,Bandema,Katdudu,Supwasa Central,Supwasa State,Public,10.163773,10.563865,10.163773,plain,10.563865,plain,ok,,10.163773,10.563865,1.0,3.0,26.0,5.0,1.0,52.8,20.0,both,10.163773,10.563865,mif_consistent_with_register,
HF00765,Lokmade Primary Health Centre,Primary Health Centre,Riylale,Tamluni,Uzojina North,Uzojina State,Public,8.380314,7.852321,8.380314,plain,7.852321,plain,ok,,8.380314,7.852321,0.0,0.0,3.0,3.0,0.0,15.1,49.0,both,8.380314,7.852321,mif_consistent_with_register,
HF00371,Yelkoru Primary Health Centre,Primary Health Centre,Uzotishi,Lokmata,Agbzatu Central,Agbzatu State,Public,6.740098,8.862194,6.740098,plain,8.862194,plain,ok,,6.740098,8.862194,0.0,6.0,2.0,0.0,2.0,21.7,38.0,both,6.740098,8.862194,mif_consistent_with_register,
HF01165,Wurduwo Cottage Hospital,Cottage Hospital,Riyjiyi,Jostile,Agbkeko North,Agbkeko State,Public,10.100384,9.588139,10.100384,plain,9.588139,plain,ok,,10.100384,9.588139,0.0,4.0,10.0,5.0,1.0,39.4,7.0,both,10.100384,9.588139,mif_consistent_with_register,
HF00975,Birwatu Health Post,Health Post,Okenuko,Wuryona,Supwasa North,Supwasa State,Public,9.900395,10.460292,9.900395,plain,10.460292,plain,ok,,,,,,,,,,,left_only,9.900395,10.460292,register,
HF01327,Okelani Cottage Hospital,Cottage Hospital,Yelshama,Gwodewo,Agbkeko South,Agbkeko State,Private,10.588857,9.841031,10.588857,plain,9.841031,plain,ok,,10.588857,9.841031,3.0,9.0,28.0,5.0,4.0,88.4,2.0,both,10.588857,9.841031,mif_consistent_with_register,
HF00752,Baubeno Primary Health Centre,Primary Health Centre,Kuknadu,Nasyotu,Uzojina North,Uzojina State,Public,8.906137,7.945131,8.906137,plain,7.945131,plain,ok,,8.906137,7.945131,0.0,7.0,4.0,4.0,2.0,41.4,14.0,both,8.906137,7.945131,mif_consistent_with_register,
HF00998,Shajiri Primary Health Centre,Primary Health Centre,Kukbeta,Bautiru-West,Supwasa Central,Supwasa State,Public,10.301712,10.82527,10.301712,plain,10.82527,plain,ok,,10.301712,10.82527,1.0,0.0,11.0,4.0,0.0,37.3,46.0,both,10.301712,10.82527,mif_consistent_with_register,
HF00931,Baukefa Health Post,Health Post,Tivtsisa,Zamberi-North,Uzojina South,Uzojina State,Public,8.529102,8.909557,8.529102,plain,8.909557,plain,ok,,8.529102,8.909557,0.0,2.0,2.0,0.0,0.0,6.7,66.0,both,8.529102,8.909557,mif_consistent_with_register,
HF00852,Dutlayi Comprehensive Health Centre,Comprehensive Health Centre,Loktsifa,Adelaja-North,Uzojina Central,Uzojina State,Public,9.565986,8.407596,9.565986,plain,8.407596,plain,ok,,9.565986,8.407596,4.0,3.0,7.0,2.0,1.0,56.0,8.0,both,9.565986,8.407596,mif_consistent_with_register,
HF00112,Agbzari Primary Health Centre,Primary Health Centre,Supzaja,Lokbaru LGA,Kukrima Central,Kukrima State,Public,6.871133,10.009749,6.871133,plain,10.009749,plain,ok,,6.871133,10.009749,1.0,7.0,3.0,0.0,0.0,26.6,23.0,both,6.871133,10.009749,mif_consistent_with_register,
HF00841,Uzoshawo Primary Health Centre,Primary Health Centre,Agbzali,Dutkeni,Uzojina Central,Uzojina State,Private,9.991681,8.455646,9.991681,plain,8.455646,plain,ok,,9.991681,8.455646,0.0,4.0,1.0,1.0,1.0,16.7,41.0,both,9.991681,8.455646,mif_consistent_with_register,
HF00352,Baushaba Health Post,Health Post,Umuwata,Zamkeri,Agbzatu Central,Agbzatu State,Public,6.913406,8.966096,6.913406,plain,8.966096,plain,ok,,6.913406,8.966096,1.0,0.0,2.0,1.0,0.0,14.5,49.0,both,6.913406,8.966096,mif_consistent_with_register,
HF00991,Nasngoshi Primary Health Centre,Primary Health Centre,Dailaba,Zambani,Supwasa Central,Supwasa State,Public,,,,missing,,missing,missing_coordinates,,10.150886,11.077131,2.0,5.0,10.0,0.0,0.0,39.6,41.0,both,10.150886,11.077131,mif_only_register_missing,
HF00022,Iromari Primary Health Centre,Primary Health Centre,Funngoli,Uzoluni,Kukrima North,Kukrima State,Public,6.21987,9.058692,6.21987,plain,9.058692,plain,ok,,6.21987,9.058692,0.0,5.0,6.0,1.0,0.0,21.8,42.0,both,6.21987,9.058692,mif_consistent_with_register,
HF00357,Oluluri Health Post,Health Post,Funzako,Irosaja,Agbzatu Central,Agbzatu State,Public,6.758515,8.12586,6.758515,plain,8.12586,plain,ok,,,,,,,,,,,left_only,6.758515,8.12586,register,
HF00261,Ekekoru Primary Health Centre,Primary Health Centre,Uzowana,Agbmita,Agbzatu North,Agbzatu State,Public,8.026636,8.192502,8.026636,plain,8.192502,plain,ok,,8.026636,8.192502,0.0,0.0,5.0,1.0,0.0,10.1,73.0,both,8.026636,8.192502,mif_consistent_with_register,
HF00829,Wurduri Primary Health Centre,Primary Health Centre,Ngemili,Yeltsina,Uzojina Central,Uzojina State,Public,9.419292,8.688749,9.419292,plain,8.688749,plain,ok,,9.419292,8.688749,2.0,3.0,3.0,0.0,0.0,26.5,26.0,both,9.419292,8.688749,mif_consistent_with_register,
HF00006,Hanlayi Health Post,Health Post,Olumadu,Maltsimi,Kukrima North,Kukrima State,Public,6.157591,9.570943,6.157591,plain,9.570943,plain,ok,,6.157591,9.570943,0.0,1.0,2.0,0.0,0.0,4.6,82.0,both,6.157591,9.570943,mif_consistent_with_register,
HF00687,Shabade Primary Health Centre,Primary Health Centre,Yeldule,Nasdudu-North,Tivbetu South,Tivbetu State,Public,7.897815,11.565997,7.897815,plain,11.565997,plain,ok,,7.897815,11.565997,3.0,6.0,7.0,1.0,0.0,49.9,16.0,both,7.897815,11.565997,mif_consistent_with_register,
HF00181,Gwoyota Primary Health Centre,Primary Health Centre,Baujimi,Daizade LGA,Kukrima South,Kukrima State,Public,6.279453,10.260356,6.279453,plain,10.260356,plain,ok,,6.279453,10.260356,0.0,2.0,4.0,1.0,2.0,19.7,43.0,both,6.279453,10.260356,mif_consistent_with_register,
HF00140,Hansako Health Post,Health Post,Ekeluwa,Gwolama,Kukrima Central,Kukrima State,Public,6.97876,9.337325,6.97876,plain,9.337325,plain,ok,,6.97876,9.337325,1.0,0.0,1.0,1.0,1.0,16.6,42.0,both,6.97876,9.337325,mif_consistent_with_register,
HF00432,Shangowo Comprehensive Health Centre,Comprehensive Health Centre,Joszayi,BAUNGOSHI,Agbzatu South,Agbzatu State,Public,7.13934,8.866435,7.13934,plain,8.866435,plain,ok,,7.13934,8.866435,4.0,4.0,13.0,2.0,5.0,72.4,2.0,both,7.13934,8.866435,mif_consistent_with_register,
HF00702,Kukkole Health Post,Health Post,Sokshano,Adekowo,Tivbetu South,Tivbetu State,Public,8.687186,11.588935,8.687186,plain,11.588935,plain,ok,,8.687186,11.588935,0.0,0.0,3.0,0.0,0.0,3.8,75.0,both,8.687186,11.588935,mif_consistent_with_register,
HF01075,Josnuri Health Post,Health Post,Baurima,Okeyoru-South,Supwasa Central,Supwasa State,Public,10.050456,10.678583,10.050456,plain,10.678583,plain,ok,,10.050456,10.678583,0.0,0.0,3.0,0.0,1.0,7.2,89.0,both,10.050456,10.678583,mif_consistent_with_register,
HF00334,Lokshata Primary Health Centre,Primary Health Centre,Daidushi,Gwodele-South ,Agbzatu North,Agbzatu State,Public,8.202095,7.515021,8.202095,plain,7.515021,plain,ok,,8.202095,7.515021,0.0,6.0,3.0,1.0,0.0,20.1,43.0,both,8.202095,7.515021,mif_consistent_with_register,
HF00592,Shawale Primary Health Centre,Primary Health Centre,Banshako,Irongori,Tivbetu Central,Tivbetu State,Public,7.962429,10.63916,7.962429,plain,10.63916,plain,ok,,7.962429,10.63916,3.0,6.0,0.0,1.0,1.0,44.2,11.0,both,7.962429,10.63916,mif_consistent_with_register,
HF00101,Okezawo Primary Health Centre,Primary Health Centre,Gwosani,Yelkefa,Kukrima Central,Kukrima State,Public,7.493593,9.441952,7.493593,plain,9.441952,plain,ok,,7.493593,9.441952,2.0,4.0,3.0,1.0,0.0,32.4,16.0,both,7.493593,9.441952,mif_consistent_with_register,
HF01306,Kuksade Health Post,Health Post,Kadsade,Ngemidu,Agbkeko South,Agbkeko State,Private,10.376178,9.590761,10.376178,plain,9.590761,plain,ok,,,,,,,,,,,left_only,10.376178,9.590761,register,
